Unspecified injury of left renal vein  subsequent encounter,S35405D,
Unspecified injury of urethra  initial encounter,S3730XA,
Unspecified injury of urethra  subsequent encounter,S3730XD,
Unspecified injury of urethra  sequela,S3730XS,
Contusion of urethra  initial encounter,S3732XA,
Contusion of urethra  subsequent encounter,S3732XD,
Contusion of urethra  sequela,S3732XS,
Laceration of urethra  initial encounter,S3733XA,
Laceration of urethra  subsequent encounter,S3733XD,
Laceration of urethra  sequela,S3733XS,
Other injury of urethra  initial encounter,S3739XA,
Other injury of urethra  subsequent encounter,S3739XD,
Other injury of urethra  sequela,S3739XS,
Unspecified injury of ovary  unilateral  initial encounter,S37401A,
Unspecified injury of ovary  unilateral  subsequent encounter,S37401D,
Unspecified injury of ovary  unilateral  sequela,S37401S,
Unspecified injury of ovary  bilateral  initial encounter,S37402A,
Unspecified injury of ovary  bilateral  subsequent encounter,S37402D,
Unspecified injury of ovary  bilateral  sequela,S37402S,
Unspecified injury of ovary  unspecified  initial encounter,S37409A,
Unspecified injury of ovary  unspecified  subsequent encounter,S37409D,
Unspecified injury of ovary  unspecified  sequela,S37409S,
Contusion of ovary  unilateral  initial encounter,S37421A,
Contusion of ovary  unilateral  subsequent encounter,S37421D,
Contusion of ovary  unilateral  sequela,S37421S,
Contusion of ovary  bilateral  initial encounter,S37422A,
Contusion of ovary  bilateral  subsequent encounter,S37422D,
Contusion of ovary  bilateral  sequela,S37422S,
Contusion of ovary  unspecified  initial encounter,S37429A,
Contusion of ovary  unspecified  subsequent encounter,S37429D,
Contusion of ovary  unspecified  sequela,S37429S,
Laceration of ovary  unilateral  initial encounter,S37431A,
Laceration of ovary  unilateral  subsequent encounter,S37431D,
Laceration of ovary  unilateral  sequela,S37431S,
Laceration of ovary  bilateral  initial encounter,S37432A,
Laceration of ovary  bilateral  subsequent encounter,S37432D,
Laceration of ovary  bilateral  sequela,S37432S,
Laceration of ovary  unspecified  initial encounter,S37439A,
Laceration of ovary  unspecified  subsequent encounter,S37439D,
Laceration of ovary  unspecified  sequela,S37439S,
Other injury of ovary  unilateral  initial encounter,S37491A,
Other injury of ovary  unilateral  subsequent encounter,S37491D,
Other injury of ovary  unilateral  sequela,S37491S,
Other injury of ovary  bilateral  initial encounter,S37492A,
Other injury of ovary  bilateral  subsequent encounter,S37492D,
Other injury of ovary  bilateral  sequela,S37492S,
Other injury of ovary  unspecified  initial encounter,S37499A,
Other injury of ovary  unspecified  subsequent encounter,S37499D,
Other injury of ovary  unspecified  sequela,S37499S,
Unspecified injury of fallopian tube  unilateral  initial encounter,S37501A,
Unspecified injury of fallopian tube  unilateral  subsequent encounter,S37501D,
Unspecified injury of fallopian tube  unilateral  sequela,S37501S,
Unspecified injury of fallopian tube  bilateral  initial encounter,S37502A,
Unspecified injury of fallopian tube  bilateral  subsequent encounter,S37502D,
Unspecified injury of fallopian tube  bilateral  sequela,S37502S,
Unspecified injury of fallopian tube  unspecified  initial encounter,S37509A,
Unspecified injury of fallopian tube  unspecified  subsequent encounter,S37509D,
Unspecified injury of fallopian tube  unspecified  sequela,S37509S,
Primary blast injury of fallopian tube  unilateral  initial encounter,S37511A,
Primary blast injury of fallopian tube  unilateral  subsequent encounter,S37511D,
Primary blast injury of fallopian tube  unilateral  sequela,S37511S,
Primary blast injury of fallopian tube  bilateral  initial encounter,S37512A,
Primary blast injury of fallopian tube  bilateral  subsequent encounter,S37512D,
Primary blast injury of fallopian tube  bilateral  sequela,S37512S,
Primary blast injury of fallopian tube  unspecified  initial encounter,S37519A,
Primary blast injury of fallopian tube  unspecified  subsequent encounter,S37519D,
Primary blast injury of fallopian tube  unspecified  sequela,S37519S,
Contusion of fallopian tube  unilateral  initial encounter,S37521A,
Contusion of fallopian tube  unilateral  subsequent encounter,S37521D,
Contusion of fallopian tube  unilateral  sequela,S37521S,
Contusion of fallopian tube  bilateral  initial encounter,S37522A,
Contusion of fallopian tube  bilateral  subsequent encounter,S37522D,
Contusion of fallopian tube  bilateral  sequela,S37522S,
Contusion of fallopian tube  unspecified  initial encounter,S37529A,
Contusion of fallopian tube  unspecified  subsequent encounter,S37529D,
Contusion of fallopian tube  unspecified  sequela,S37529S,
Laceration of fallopian tube  unilateral  initial encounter,S37531A,
Laceration of fallopian tube  unilateral  subsequent encounter,S37531D,
Laceration of fallopian tube  unilateral  sequela,S37531S,
Laceration of fallopian tube  bilateral  initial encounter,S37532A,
Laceration of fallopian tube  bilateral  subsequent encounter,S37532D,
Laceration of fallopian tube  bilateral  sequela,S37532S,
Laceration of fallopian tube  unspecified  initial encounter,S37539A,
Laceration of fallopian tube  unspecified  subsequent encounter,S37539D,
Laceration of fallopian tube  unspecified  sequela,S37539S,
Other injury of fallopian tube  unilateral  initial encounter,S37591A,
Other injury of fallopian tube  unilateral  subsequent encounter,S37591D,
Other injury of fallopian tube  unilateral  sequela,S37591S,
Other injury of fallopian tube  bilateral  initial encounter,S37592A,
Other injury of fallopian tube  bilateral  subsequent encounter,S37592D,
Other injury of fallopian tube  bilateral  sequela,S37592S,
Other injury of fallopian tube  unspecified  initial encounter,S37599A,
Other injury of fallopian tube  unspecified  subsequent encounter,S37599D,
Other injury of fallopian tube  unspecified  sequela,S37599S,
Unspecified injury of uterus  initial encounter,S3760XA,
Unspecified injury of uterus  subsequent encounter,S3760XD,
Unspecified injury of uterus  sequela,S3760XS,
Contusion of uterus  initial encounter,S3762XA,
Contusion of uterus  subsequent encounter,S3762XD,
Contusion of uterus  sequela,S3762XS,
Laceration of uterus  initial encounter,S3763XA,
Laceration of uterus  subsequent encounter,S3763XD,
Laceration of uterus  sequela,S3763XS,
Other injury of uterus  initial encounter,S3769XA,
Other injury of uterus  subsequent encounter,S3769XD,
Other injury of uterus  sequela,S3769XS,
Contusion of adrenal gland  initial encounter,S37812A,
Contusion of adrenal gland  subsequent encounter,S37812D,
Contusion of adrenal gland  sequela,S37812S,
Laceration of adrenal gland  initial encounter,S37813A,
Laceration of adrenal gland  subsequent encounter,S37813D,
Laceration of adrenal gland  sequela,S37813S,
Other injury of adrenal gland  initial encounter,S37818A,
Other injury of adrenal gland  subsequent encounter,S37818D,
Other injury of adrenal gland  sequela,S37818S,
Unspecified injury of adrenal gland  initial encounter,S37819A,
Unspecified injury of adrenal gland  subsequent encounter,S37819D,
Unspecified injury of adrenal gland  sequela,S37819S,
Contusion of prostate  initial encounter,S37822A,
Contusion of prostate  subsequent encounter,S37822D,
Contusion of prostate  sequela,S37822S,
Laceration of prostate  initial encounter,S37823A,
Laceration of prostate  subsequent encounter,S37823D,
Laceration of prostate  sequela,S37823S,
Other injury of prostate  initial encounter,S37828A,
Other injury of prostate  subsequent encounter,S37828D,
Other injury of prostate  sequela,S37828S,
Unspecified injury of prostate  initial encounter,S37829A,
Unspecified injury of prostate  subsequent encounter,S37829D,
Unspecified injury of prostate  sequela,S37829S,
Contusion of other urinary and pelvic organ  initial encounter,S37892A,
Contusion of other urinary and pelvic organ  subsequent encounter,S37892D,
Contusion of other urinary and pelvic organ  sequela,S37892S,
Laceration of other urinary and pelvic organ  initial encounter,S37893A,
Laceration of other urinary and pelvic organ  subsequent encounter,S37893D,
Laceration of other urinary and pelvic organ  sequela,S37893S,
Other injury of other urinary and pelvic organ  initial encounter,S37898A,
Other injury of other urinary and pelvic organ  subsequent encounter,S37898D,
Other injury of other urinary and pelvic organ  sequela,S37898S,
Unspecified injury of other urinary and pelvic organ  initial encounter,S37899A,
Unspecified injury of other urinary and pelvic organ  subsequent encounter,S37899D,
Unspecified injury of other urinary and pelvic organ  sequela,S37899S,
Unspecified injury of unspecified urinary and pelvic organ  initial encounter,S3790XA,
Unspecified injury of unspecified urinary and pelvic organ  subsequent encounter,S3790XD,
Unspecified injury of unspecified urinary and pelvic organ  sequela,S3790XS,
Contusion of unspecified urinary and pelvic organ  initial encounter,S3792XA,
Contusion of unspecified urinary and pelvic organ  subsequent encounter,S3792XD,
Contusion of unspecified urinary and pelvic organ  sequela,S3792XS,
Laceration of unspecified urinary and pelvic organ  initial encounter,S3793XA,
Laceration of unspecified urinary and pelvic organ  subsequent encounter,S3793XD,
Laceration of unspecified urinary and pelvic organ  sequela,S3793XS,
Other injury of unspecified urinary and pelvic organ  initial encounter,S3799XA,
Other injury of unspecified urinary and pelvic organ  subsequent encounter,S3799XD,
Other injury of unspecified urinary and pelvic organ  sequela,S3799XS,
Crushing injury of unspecified external genital organs  male  initial encounter,S38001A,
Crushing injury of unspecified external genital organs  male  subsequent encounter,S38001D,
Crushing injury of unspecified external genital organs  male  sequela,S38001S,
Crushing injury of unspecified external genital organs  female  initial encounter,S38002A,
Crushing injury of unspecified external genital organs  female  subsequent encounter,S38002D,
Crushing injury of unspecified external genital organs  female  sequela,S38002S,
Crushing injury of penis  initial encounter,S3801XA,
Crushing injury of penis  subsequent encounter,S3801XD,
Crushing injury of penis  sequela,S3801XS,
Crushing injury of scrotum and testis  initial encounter,S3802XA,
Crushing injury of scrotum and testis  subsequent encounter,S3802XD,
Crushing injury of scrotum and testis  sequela,S3802XS,
Crushing injury of vulva  initial encounter,S3803XA,
Crushing injury of vulva  subsequent encounter,S3803XD,
Crushing injury of vulva  sequela,S3803XS,
Crushing injury of abdomen  lower back  and pelvis  initial encounter,S381XXA,
Crushing injury of abdomen  lower back  and pelvis  subsequent encounter,S381XXD,
Crushing injury of abdomen  lower back  and pelvis  sequela,S381XXS,
Complete traumatic amputation of female external genital organs  initial encounter,S38211A,
Complete traumatic amputation of female external genital organs  subsequent encounter,S38211D,
Complete traumatic amputation of female external genital organs  sequela,S38211S,
Partial traumatic amputation of female external genital organs  initial encounter,S38212A,
